candidate_label,Alexandra Dessoy (C),Anders Storgaard (C),Ane Rolsted (C),Anne Eggen (Ø),Anne Eskildsen (B),Annedorthe Kring (Å),Asbjørn Dalgaard (A),August Gade (F),Bettina Palle (I),Bianca Vitting (Ø),Birgit Bech (Ø),Bjarke Bisgaard Yolal (F),Bjarne Henriksen (A),Brian Holm (C),Britt Dam (A),Carina Høedt (C),Carsten Nørballe (F),Caspar Stefani (C),Casper Pedersen (V),Cecilie Fisker (M),Christian Ohm-Hieronymussen (V),Christina Sylvest-Noer (A),Christine Jørnø Vestergaard (A),Claude Teisen-Simony (T),Claus Wagenblast-Franck (C),Daniel Panduro (Ø),David Michael Gerschwald (O),Ebbe Wendt Lorenzen (A),Elias Lederhaas (C),Else Guldager (Ø),Else Marie Thorgaard (C),Emil Samaras (Ø),Eva Bechmann (Æ),Fasael Rehman (C),Frederik Tuxen Bjerrum (I),Freja Fokdal (B),Gabriel Egholm Rasmussen (Ø),Helle Sjelle (M),Henrik Karl Hierl (I),Henrik Kragelund (C),Isabel Havndrup Aackmann (B),Jacob Rosenberg (C),Jakob Ørsted (Ø),Jan E. Jørgensen (V),Janek Balling Majewicz (A),Jens Otto Jarløv (B),Jens-Christian Navarro Poulsen (B),Jesper Jerry Schou Nielsen (F),Jesper Ronald Jensen (C),Jimmy Streit (C),Joachim Høyrup (V),Joseph Favilla (I),Julius Lundsteen (F),Karsten Lauritsen (B),Kim Christiansen (A),Kim Hjerrild (Å),Klaus Eskelund (C),Kristoffer Appel (A),Kurt Pii (M),Lars Berg Andersen (I),Laura Lindahl (C),Laurids Kristian Fahl (Ø),Line Østergaard Olsen (I),Lone Loklindt (B),Lotte Kofoed (F),Mads Freund (M),Mads Simonsen (A),Mads-Emil Gaardsvig Christensen (Ø),Maj-Britt Mathiesen (C),Malene Sandfeld (V),Malou Ananiassen (C),Malou Astrup (A),Malte Mathies Løcke (A),Marie Budtz Andersen (C),Martin Skytte (D),Matthew Dawids (O),Merete Winther Hildebrandt (C),Mette Bram (Å),Mia Michelle Haugaard (Ø),Michella Lescher (F),Nikolaj Bøgh (C),Nikolaj Rachdi Bührmann (F),Nina Wendt (F),Palle Bisgaard (Ø),Peder Brandhof (C),Per Ludvigsen (V),Per Odin Thiim Thim (E),Per Paludan Hansen (V),Per Toni Hansen (B),Peter Kristiansen (F),Pil Yildiz (Ø),Preben Boldt (V),Rami Zouzou (C),Rasmus Edelberg (A),Rasmus Holme (Ø),René Hülz (F),Rie Jakobsen (C),Rikke Alice Bille (B),Rosa Agersnap Bone (Ø),Rune Rummel (A),Silas T. H. Rasmussen (C),Sine Heltberg (A),Sofie Kümpel (A),Susanne Bonfils (V),Susanne Nørlund Munk (A),Søren Bach (V),Søren Brønchenburg (C),Søren Dahlstrøm (A),Søren Frost (V),Thomas Frank (A),Thomas Jean Nielsen (M),Thomas Mølgaard Andersen (Å),Tilde Nordin Dræger (Ø),Tim Tue Wodskou (Å),Tina Jacobsen (C),Tomas Munch Nielsen (F),Tone Høybye (Ø),Torben Grinderslev (C),Vibeke Westh (A)
René Hülz (F),0.0,0.06859589855691617,0.0,0.0,0.0,0.0642965728904799,0.12574365498152912,0.14916546124013927,0.19236867843117794,0.18315747825979042,0.11113070173329247,0.12993609082625066,0.0,0.1431262746796316,0.0902740131914219,0.16224152950998552,0.0,0.34889527969871614,0.12477974842802453,0.15860564046102887,0.0,0.19352625822587288,0.0,0.07120962267209861,0.08996664433988998,0.1795354852086578,0.23386231505382402,0.12275680027472002,0.10010953500280526,0.27361841130906933,0.0959611357256377,0.07022597625434226,0.1413329595673909,0.13404189865577018,0.14874841741262626,0.16379633330291282,0.24762750708206255,0.2017168540626143,0.11410315047408576,0.05674294584034281,0.13038378472259748,0.19564196802809547,0.0,0.14336535178735557,0.021810368689104586,0.07503953120491061,0.0,0.023919864278036884,0.11152421816323174,0.16485933541816006,0.17128013096857406,0.06388387836363434,0.07038730648271231,0.0,0.08741460761274142,0.11117751538361251,0.0,0.14548341936946066,0.2605458617200961,0.2801820005284115,0.09251171481601043,0.0,0.08718778317907387,0.22610210153176277,0.15970563006215474,0.047014605603404695,0.018188081445681202,0.0,0.0,0.1848259810459571,0.10603996022321703,0.0,0.13821309576567864,0.05251840289522781,0.0,0.14873822984643792,0.13925137102202548,0.13635829259508175,0.07992407078624532,0.12989220975558602,0.11905896282027914,0.07273780092427994,0.0,0.2088395137140526,0.0,0.0,0.172214202502237,0.07214899104905725,0.0,0.09417254110657074,0.1054011244555815,0.32049348470936184,0.2749252960415519,0.13524840298724938,0.10117540004763369,1.0,0.2432238759724163,0.08344683133458741,0.16572516440385598,0.1639153167621297,0.018929190379040894,0.06371833060311237,0.02152906644500108,0.0,0.16493190560629595,0.0,0.1646828680375493,0.06777725311633424,0.15347338764087182,0.08050753755396253,0.08406288224659127,0.01550084822215374,0.09025806726966455,0.20270795056389973,0.15873466535872685,0.09908589355411856,0.21961161185803751,0.0,0.1216723367895822
Rie Jakobsen (C),0.0,0.23559163408366954,0.0,0.16419896710901707,0.0,0.24768561543562884,0.30388789991764803,0.4586070049945872,0.23917689509601997,0.3915786068556201,0.34649555368950996,0.3044259048811409,0.0,0.18101646866395119,0.2914390038888271,0.43896249996866726,0.0,0.4987941266936203,0.36846321051254527,0.44483217871927305,0.06399587766645146,0.4673932411113817,0.0,0.14488248636364348,0.2523888998531729,0.41765102782137514,0.36190418862111695,0.29882786377192166,0.3526220391745276,0.48903187300494033,0.21359987318016996,0.21163446051762455,0.4192253650376609,0.3367472606630409,0.4529520669307324,0.38731401413620636,0.4362795053696119,0.39831514665274065,0.24798312216769014,0.22649428098350669,0.40831285033992837,0.42323703924799627,0.0,0.33634825504700433,0.051871219015693304,0.17598283074635615,0.0,0.013308829804489152,0.33437295555582763,0.45253439926771244,0.4765593051758841,0.18054576081974094,0.18503139283457887,0.0,0.1254325045735944,0.2452585207075843,0.0,0.46939887690655285,0.42670422277702874,0.5020113513543235,0.23802112309591938,0.0,0.12603566172979944,0.43512848418018313,0.47739795669542723,0.15150132430377883,0.12215310422463277,0.0,0.0,0.41134863823661355,0.3243706830703299,0.0,0.37904664502990254,0.1677384831151134,0.0,0.3390817952536807,0.4371817806053321,0.3845812726293189,0.2482192773839588,0.4500929718012468,0.2985317913374434,0.11221041706176972,0.0,0.33591948137826294,0.15602104558026172,0.0,0.3610598917177346,0.12936357022319672,0.07551854803944494,0.2885503294951446,0.2950185553485816,0.34008065287156564,0.46914403604788973,0.3367972765939531,0.300043382874129,0.2432238759724163,1.0000000000000004,0.31170229763877305,0.4615440997537564,0.26621131013928,0.1038279124112685,0.21679668402636434,0.0482753006873459,0.0,0.4296118124090186,0.0,0.3354288722697125,0.153310722032621,0.31570883670161515,0.12316013832877505,0.2659174125514877,0.0776930762605104,0.27216487709886467,0.48367182044476703,0.23819985990051473,0.2742708175374944,0.5236875971725852,0.0,0.3912500121387497
Rikke Alice Bille (B),0.0,0.19831620955584475,0.0,0.096339408077164,0.0,0.2379276198804508,0.45253749105828384,0.36155507608531706,0.06546150696807557,0.33150385659120535,0.31924744507367114,0.25922765875129217,0.0,0.12618468085118698,0.39523695236539164,0.2921225225493404,0.0,0.39886532879726644,0.38289361173115305,0.3575914253900597,0.10980845061853822,0.5464458813170062,0.0,0.23622138385671504,0.36221312772980346,0.2873547061043456,0.31366221544628875,0.3132309125274377,0.2907558602708665,0.328526922457878,0.15250843229996996,0.19971288494583342,0.3352412279202351,0.5372238831668318,0.46405342073599604,0.3080143463581587,0.21359957817682754,0.5263419962863117,0.21919131135797085,0.2233956473814386,0.5177845498497485,0.34660552768335623,0.0,0.2778075598203614,0.13772781459055408,0.2535068313401658,0.0,0.16072880465830752,0.3103688126588962,0.40849857121639266,0.4395588663704317,0.2466512257526251,0.21490157002571517,0.0,0.15960105436588337,0.32700614827141944,0.0,0.32777959166781584,0.4880403751969975,0.35932248712154347,0.28171896290772286,0.0,0.1500405283883237,0.31782429051796673,0.3815393949668907,0.10804874793616613,0.1432971335762599,0.0,0.06929200742237518,0.42335425066452026,0.5310163463402543,0.0,0.3491735333642155,0.2018839709204471,0.0,0.4428243841129194,0.3074758126642586,0.3476532114547792,0.35158620596281753,0.3608834519098264,0.22678730013809945,0.1212143770583409,0.0,0.37157204818447126,0.15755807932879975,0.0,0.26502267939822427,0.10826524696788101,0.15772823794414473,0.17115069039236783,0.5920048247775582,0.3802229782641224,0.34879765348795927,0.2939125871608421,0.3139025951266778,0.08344683133458741,0.31170229763877305,1.0,0.45028865690461334,0.23495598864500267,0.08647565860096333,0.1969878192890166,0.13465724986927108,0.0,0.4979530019313145,0.0,0.2678348784712705,0.101345414854861,0.2651767808853624,0.10772936305926635,0.3490894571506654,0.08646472860743756,0.20589811128857038,0.4063056146532017,0.19347336003974522,0.25206436474298044,0.4093851108812805,0.0,0.5520921067498459
Rosa Agersnap Bone (Ø),0.0,0.35737153912933617,0.0,0.08955733548467035,0.0,0.3275064205337163,0.5460836727060159,0.6693278977428071,0.09156951802025116,0.5995713098296039,0.4096750286881717,0.344000803091381,0.0,0.19933202056845417,0.5020812329675569,0.5510216502724461,0.0,0.46890901816469377,0.47069683639827914,0.5474099718658696,0.09312757992043832,0.5679635650244803,0.0,0.1564373887725451,0.36142851875235976,0.4821694694724596,0.36586701216695583,0.4940385362770867,0.4758886183781891,0.5241978572396133,0.22713319085497594,0.3808403040272943,0.509729485772162,0.5357672220877258,0.5130151429933938,0.6244161859204651,0.3939812115201467,0.5520273399105333,0.34070420462714546,0.25220541264148977,0.6735614200306397,0.5690235294385604,0.0,0.4153889786885125,0.1849586254379939,0.17761619031791706,0.0,0.06628686429473599,0.3739180641407417,0.590190344683278,0.5656920126015146,0.272915066231682,0.26055841304281485,0.0,0.20928059134651106,0.3694972936802471,0.0,0.6241446689732123,0.4559629419928981,0.5700575321391171,0.3615473406909256,0.0,0.23010885165880895,0.5288545939238919,0.6266483495647943,0.17767674188054086,0.17732109904707516,0.0,0.034761388031246274,0.5460138124127236,0.45896342075664615,0.0,0.5009868510495906,0.20997189838747618,0.0,0.3457173608718284,0.5485708931016872,0.5469903883933279,0.40962122440541765,0.6037609000098619,0.31476912262136303,0.1551733128698096,0.0,0.4773477888075837,0.21992025846319774,0.0,0.490406460657284,0.14323369934267421,0.0877576138227548,0.21733970880438516,0.3765632985624483,0.38572834636818815,0.48192194795545396,0.4013406905326227,0.5064038374188305,0.16572516440385598,0.4615440997537564,0.45028865690461334,1.0000000000000002,0.33189468744074463,0.1219139280484319,0.3016950233815792,0.08800512320310097,0.0,0.630568832381558,0.0,0.43253467399148887,0.14232925345475983,0.45170075774117374,0.15110030921763443,0.37337363766123494,0.08365316848991489,0.39248369145267764,0.633423745026349,0.3431728761918011,0.40234891450471816,0.5949493289080391,0.0,0.539490241705286
Rune Rummel (A),0.0,0.18169887239748114,0.0,0.08497774042308123,0.0,0.17818596633347245,0.278103772186408,0.28081550833932606,0.07916461078293056,0.31790382895200875,0.2452999214721351,0.18024217321321992,0.0,0.20098568115422133,0.19112808503785927,0.3167275062319633,0.0,0.36327965216005714,0.27868387365829717,0.2467943002817318,0.03147862383577487,0.35263665004936906,0.0,0.0901954329475775,0.22546332981582293,0.29644933829354936,0.3513773141709163,0.2804994254468792,0.18082463803588814,0.36734533817894705,0.18364188609525284,0.14879973085837372,0.2411783478856026,0.3387395131086261,0.3807371485622858,0.24981027216384444,0.2754704152910763,0.3226647162091297,0.17670280093802437,0.16719484552842745,0.33282547516355354,0.33466560387187183,0.0,0.2210622196548697,0.1799679318344228,0.14759852113872637,0.0,0.22294789834870946,0.19882261705379356,0.3555066117805672,0.3739713609376018,0.1639291472207317,0.13884883919267624,0.0,0.10132634222482231,0.2742499862384569,0.0,0.28483421766131395,0.3177555971226266,0.43309307291700505,0.21305031196154273,0.0,0.2584529131446312,0.23116141108448612,0.3047836138556394,0.09507288027585283,0.07679227112284998,0.0,0.0,0.30199004162294985,0.21788088363709962,0.0,0.24253239318202102,0.10596506495526961,0.0,0.37783105036951914,0.4117309484341359,0.3223264369331749,0.20497768050162493,0.27289866948354985,0.21115665338200776,0.08412602466408782,0.0,0.26471345414694925,0.059639871266883235,0.0,0.21771636764758243,0.08525919253137867,0.07529207860984279,0.2880203911668591,0.22791554850279125,0.28487894037392447,0.3055517088215192,0.2417593061393626,0.22634953396371912,0.1639153167621297,0.26621131013928,0.23495598864500267,0.33189468744074463,1.0000000000000002,0.08452755756232018,0.12311082455526663,0.03793060858509497,0.0,0.26182735963368775,0.0,0.2952909265313359,0.19642220701741367,0.22491984289577865,0.08529149122270376,0.22647127041540044,0.0932446284541193,0.1468351003140631,0.4202049269529557,0.1813843731220357,0.30647792101055954,0.414254876351087,0.0,0.26258654178780055
Silas T. H. Rasmussen (C),0.0,0.0571803051609416,0.0,0.03483062839718653,0.0,0.07627902335913658,0.12937323985703866,0.10476524488918222,0.016723694106069508,0.07171507270781767,0.13023526822269865,0.053426227254183264,0.0,0.09202564552299315,0.07278935387802743,0.08698503413751263,0.0,0.10395018972563927,0.11189524056364103,0.09767512160616386,0.012453057318727544,0.1061896729745464,0.0,0.03276145959598552,0.09175996696034587,0.08717200573363562,0.11248239755455093,0.09858808658767716,0.07770849486142901,0.10785004895858862,0.03889937576461633,0.051783849864145935,0.08269484590747492,0.11519291778659553,0.11021271405380263,0.09613913016067054,0.059716481710472315,0.10537950606675194,0.07274397823713086,0.07088000734990628,0.12394559916955898,0.09953220950318696,0.0,0.6672208521913721,0.017684362975889288,0.026251404966815706,0.0,0.037850719142527314,0.038560320920944156,0.11128176091039357,0.124533551523915,0.059264332715252395,0.046045327158959745,0.0,0.03965217479227925,0.10772342483701774,0.0,0.083806485241201,0.08346300807136273,0.10139184611202252,0.043144630197204506,0.0,0.05763009227909813,0.08548970466027533,0.10667054969256082,0.02610085255301856,0.04088306156373824,0.0,0.0,0.1015284890167693,0.08235026993058459,0.0,0.11153925665269636,0.04183449313892323,0.0,0.1075433266853127,0.0927485227786885,0.08406494996183536,0.0631269452541106,0.128891274492849,0.07441433181529478,0.014398475455796426,0.0,0.06816572692881401,0.011190880184829256,0.0,0.1025190003862989,0.07754581864814059,0.03747684681607657,0.03448047014763091,0.0794730391921414,0.08997608660022954,0.10981022017382008,0.08892227629041861,0.0732598611949727,0.018929190379040894,0.1038279124112685,0.08647565860096333,0.1219139280484319,0.08452755756232018,1.0,0.06029500173745553,0.0104250930657926,0.0,0.09866859236850778,0.0,0.09020413584248742,0.033504758279553806,0.07334310549865777,0.025021228342688464,0.0749052372468227,0.03791403782120986,0.06833029720941801,0.10549780300182612,0.04334071135668082,0.07866294349759204,0.12483584823582014,0.0,0.0861076269990062
Sine Heltberg (A),0.0,0.17531329726161882,0.0,0.05850886509394393,0.0,0.1624494228091659,0.24404174574757082,0.36716464201282445,0.006866214560640088,0.25467172623477563,0.18505044873364468,0.1741254844605514,0.0,0.08576565857850858,0.23155754100259401,0.30007027157081473,0.0,0.20871140943351418,0.2592676316444825,0.2797470660818737,0.04450114114851572,0.24854023461467575,0.0,0.16348399511350367,0.1733799265000337,0.22526329533295336,0.142150471746119,0.24884549076910858,0.2612022385378912,0.21001886601101127,0.11948579349363667,0.19775459151732386,0.24099738039342627,0.2680187357788764,0.3155177806005579,0.32074351355450664,0.1253939377025495,0.28119209579264537,0.14625980925362972,0.12285965389059009,0.2752755314574265,0.24370912435875983,0.0,0.21382124960456725,0.09221794277822729,0.09557922560052351,0.0,0.05306352482490455,0.17301011169536654,0.2754923250834035,0.2795535426232557,0.13466980796507314,0.16190627684749911,0.0,0.09891593275272298,0.1745660986218508,0.0,0.3211278163059542,0.20966976072567176,0.3087065448593707,0.16959157833539598,0.0,0.08943661800819516,0.3184381527112843,0.33164490957357257,0.09349681853552876,0.08702179719894705,0.0,0.0,0.2834604272180609,0.2248578827203423,0.0,0.2931537095449042,0.10424091930895714,0.0,0.15173256241962274,0.250039480774819,0.2535947502836052,0.19166711399739167,0.27592402062960614,0.16164232511135543,0.0658714823840171,0.0,0.27651282617124956,0.10508480024587673,0.0,0.2413705566620127,0.06579343576051092,0.021193821392467126,0.10606856880357435,0.14890610363425455,0.17771965732229342,0.21858732494190716,0.19261449733226166,0.17811534476047264,0.06371833060311237,0.21679668402636434,0.1969878192890166,0.3016950233815792,0.12311082455526663,0.06029500173745553,1.0000000000000002,0.03231595364851599,0.0,0.33186838766811544,0.0,0.19061478700383622,0.07344946681380074,0.19797879930817236,0.0819560154335767,0.19535629567030763,0.07422643008021759,0.18509690753737681,0.2854965117319104,0.1572764258908548,0.1503484372733309,0.2742910094282672,0.0,0.27116224478397494
Sofie Kümpel (A),0.0,0.025428649605148748,0.0,0.0,0.0,0.18054756934058672,0.13454765226090917,0.11226405665040363,0.0,0.08586097700502045,0.05033369338429799,0.09911534867855046,0.0,0.04208113543647517,0.11805034739019855,0.05999871791650864,0.0,0.18588826850652493,0.15212014323695375,0.06487459926201904,0.0,0.1431663597796894,0.0,0.1290186456966556,0.07149905710426195,0.15307960292377085,0.08427765942961708,0.132283562820073,0.06828468587195839,0.07992369503549397,0.01801972300110837,0.05255427850771113,0.09355107585732746,0.14054424011714883,0.13382334170177398,0.053998893919785663,0.026450262546468848,0.22732709683736257,0.04610392936794099,0.053788363726322834,0.09223809479974077,0.0739252883548116,0.0,0.08218913501308263,0.02715908575845966,0.042759892870251275,0.0,0.02978590846024759,0.06219550992858469,0.13261763555378628,0.15634129233434071,0.033539079873810725,0.04131178446697399,0.0,0.03502118356780685,0.08387569434732203,0.0,0.08851553042605997,0.14218954721896065,0.1236137917005819,0.06474551762069539,0.0,0.024636101361186748,0.058021901180463006,0.08992563566216058,0.026103694678126566,0.0543966241770056,0.0,0.15003290625741092,0.10592582905707831,0.22731886582145508,0.0,0.07984851190435242,0.030771334389657824,0.0,0.0862840480416171,0.060501495278007,0.11762969746656014,0.076349889847583,0.06389394634565128,0.06487390179815808,0.02786387840307875,0.0,0.140237691088517,0.0,0.0,0.02419125863388912,0.04814924958335436,0.03427831446925949,0.053662485684249375,0.15329685180134886,0.07867824161150035,0.0764769352974224,0.10113182542212014,0.03237831562562117,0.02152906644500108,0.0482753006873459,0.13465724986927108,0.08800512320310097,0.03793060858509497,0.0104250930657926,0.03231595364851599,1.0,0.0,0.1320422417127658,0.0,0.06082881684163831,0.019834219593475512,0.12398546248564045,0.07998725556467944,0.05785596913008452,0.05947173754101532,0.03630217904100586,0.09298053279243892,0.0376268964828224,0.06459705011777955,0.10501284680452459,0.0,0.16834433000853566
Susanne Bonfils (V),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susanne Nørlund Munk (A),0.0,0.3244676319962424,0.0,0.12638598905194204,0.0,0.28335726042039167,0.49968420943064507,0.5935684297629775,0.048042046731386706,0.5137377053635365,0.3741203740096079,0.35504483464002123,0.0,0.17008463519748637,0.6238729616343465,0.5685391957785604,0.0,0.41334099954855225,0.5250383076087834,0.5964709292235396,0.07743483049108137,0.6125010315828466,0.0,0.2659777541257928,0.396009814329544,0.389832745906368,0.2722435895243165,0.5344208680679998,0.49690056031383983,0.42034569447474346,0.20666326025673656,0.36428491860787565,0.5042608437080547,0.6319500133873155,0.5780072620418222,0.5428059271056391,0.34101396622839636,0.6366531716901119,0.31395980885764796,0.2336143026540898,0.6008003708639053,0.4172480144362689,0.0,0.42567198438853154,0.14641570340056462,0.19827840713928893,0.0,0.1267463461536208,0.3289340288829082,0.5357280528100372,0.5131876712634071,0.3052268345232493,0.23905326351639028,0.0,0.17289467672153094,0.3332699826998706,0.0,0.6003763188641695,0.4516104826492815,0.4775295237306688,0.37229546905624805,0.0,0.2285612827490744,0.5377877706030685,0.6202817713820696,0.1823364405330366,0.206169358490207,0.0,0.07085630859495125,0.5606062815341317,0.5203137565128477,0.0,0.5096712339591326,0.2629125264014822,0.0,0.30956063077189366,0.455202624302092,0.5304062749937175,0.45742803544740124,0.5421930015109773,0.3066554880699321,0.1471836337341063,0.0,0.555533722057916,0.2622695386540779,0.0,0.4457477893392737,0.12033272135845949,0.07762391047435657,0.1771602176029381,0.4537339703002592,0.3939095205929565,0.3874166381448479,0.3823269701876478,0.3745325104772403,0.16493190560629595,0.4296118124090186,0.4979530019313145,0.630568832381558,0.26182735963368775,0.09866859236850778,0.33186838766811544,0.1320422417127658,0.0,1.0,0.0,0.382145075265329,0.11980663129645182,0.4234004176543547,0.1861289629304871,0.4635782702641287,0.10965310264104908,0.3652915373677414,0.5722969851247465,0.32411297466620537,0.3039826128475382,0.504592657982578,0.0,0.6686509325787833
Søren Bach (V),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Søren Brønchenburg (C),0.0,0.24777662541133783,0.0,0.11329461579400886,0.0,0.23301871689447282,0.3304247036268013,0.41409585183282216,0.07867017955033553,0.35196012925372955,0.3152924554047667,0.25641303462700393,0.0,0.21794200082340515,0.27747427282846554,0.40689934483778284,0.0,0.3359069350214967,0.3737526538775949,0.4016477369327319,0.043026183887358835,0.4151658177606452,0.0,0.10564212432592028,0.24933149637079696,0.313056691864169,0.3097095852250078,0.32440989971385403,0.3001628405150403,0.3816795696421851,0.16542850960687205,0.21410945515857255,0.34614666222184093,0.38525473309214714,0.4154040130324397,0.35411786571736215,0.3058377312770751,0.38536835117370466,0.23151935053611086,0.19690697317203543,0.3883665686518244,0.4190136500097532,0.0,0.29234998168250775,0.10508896622067007,0.1326266535014996,0.0,0.03455816395561468,0.29057639460543366,0.382503173177115,0.4087593837791835,0.1859650946082976,0.1667798487946712,0.0,0.13178842151364892,0.263598545998824,0.0,0.38118405766591784,0.3422205992854795,0.4285828332893173,0.2663292976114035,0.0,0.14807649568767256,0.41018831934398914,0.4472131620656681,0.12737220653778375,0.10081827466739736,0.0,0.0,0.37906927067146046,0.30805222906520424,0.0,0.32164814679250586,0.14583830077445184,0.0,0.2640018717127887,0.3826010016207344,0.3641267510247789,0.23573431597256095,0.3599674151178809,0.22914099940157218,0.130553802311971,0.0,0.32452263363908934,0.13697747300535906,0.0,0.32655318745605977,0.11439057617180931,0.045129984979010995,0.22204396977999685,0.2794897264379908,0.2919517822667259,0.32117536821060905,0.26690817868577393,0.2810668584474214,0.1646828680375493,0.3354288722697125,0.2678348784712705,0.43253467399148887,0.2952909265313359,0.09020413584248742,0.19061478700383622,0.06082881684163831,0.0,0.382145075265329,0.0,1.0000000000000002,0.7497083137696112,0.7628149100113353,0.11929631520456063,0.25549058098163524,0.06950166051964364,0.2265564782420064,0.4729230132228297,0.22362413127222242,0.27550138909055244,0.4239138515634667,0.0,0.35361387319104864
Søren Dahlstrøm (A),0.0,0.09602872418822683,0.0,0.08779812001294715,0.0,0.10051916058200351,0.13770826553290022,0.1527672931589471,0.032380805444025954,0.1352603429187595,0.11126464491270226,0.09235988445274836,0.0,0.08597793039360213,0.06144100980427738,0.20048185249556838,0.0,0.18783557294669617,0.17122092751890403,0.1715043194605242,0.0,0.16926160231008883,0.0,0.040881789372643036,0.1173886347414769,0.13966972246971326,0.16726231401501426,0.16289710682656638,0.10667422212005023,0.15622254028928434,0.09139682542408263,0.06284650468932998,0.1556688764667847,0.22601619777518342,0.20775036704970096,0.13036707357458605,0.17525100784312336,0.17888399229295118,0.08882068408616832,0.08873243212494974,0.18065255252720291,0.16538600221477154,0.0,0.12088409483559834,0.11118864205923412,0.042337380781407745,0.0,0.022036805076927724,0.10699250248990032,0.19022954085268448,0.23642783677566512,0.03258676304823859,0.0782922201319817,0.0,0.047110547171287306,0.1135516404730207,0.0,0.13484258912955613,0.16397584500728823,0.2541068775557558,0.1611670751504802,0.0,0.12663429555595843,0.1581845950569873,0.18810505505171599,0.04760547577712701,0.03237828285715643,0.0,0.0,0.17005042098236095,0.15578259550004012,0.0,0.10782967178045634,0.07677135503679225,0.0,0.12987097981656726,0.22511800415647648,0.14299806517121685,0.08176445334202931,0.13453072157276544,0.0957219321426697,0.038735310728562185,0.0,0.13466442731233885,0.0,0.0,0.11254103348237164,0.03323457929702695,0.0,0.17801190421469268,0.13393377467731823,0.1551899060348056,0.18443922180382033,0.08970300901830107,0.12642872272078767,0.06777725311633424,0.153310722032621,0.101345414854861,0.14232925345475983,0.19642220701741367,0.033504758279553806,0.07344946681380074,0.019834219593475512,0.0,0.11980663129645182,0.0,0.7497083137696112,1.0,0.653068185669283,0.04063306879656381,0.11881389104269989,0.018565577960290267,0.13902485598677633,0.20545559093351143,0.05194324255020996,0.1548121505267751,0.21948799802381946,0.0,0.12068873397609442
